,01:30:43,26.9,35525,20278,37324,24356,39098,11730,34263,8944,13154,9217,13156,12134,23430,9860,32361,4461,31504,2043,19355,1985,43498,21790,49395,24347,24831,10805,32098,27221,7708,1591,9499,1493,49961,17447,42858,8433,15718,1810,12234,2747,30066,5564,33579,4069,18291,3697,34835,10386,35191,10036,32067,8798,20329,3280,29356,4566,25178,3306,5117,3449,10616,2304,661,2477,16151,1910,1938,1562,24773,3400,4932,3597,239,56,15,115,30,200,32,444,82,871,151,1163,407,4049,790,5870,1822,14273,2470,28240,3534,45829,3345,54557
,01:30:59,26.9,34883,20044,38153,24340,38815,11748,35651,9165,13065,9170,13199,12110,23823,10126,32574,4422,32050,2010,19287,1935,43181,21780,50091,24445,26488,10959,32395,27060,7805,1562,9504,1520,49704,17424,42591,8333,16205,1849,12125,2697,29582,5605,32004,4113,18197,3729,34501,10428,35487,10025,31578,8807,20505,3234,29604,4646,25694,3391,5135,3439,10713,2270,707,2521,16056,1944,1898,1578,25106,3329,4778,3694,270,12,49,86,47,175,19,472,65,829,190,1161,400,4007,809,5946,1782,14559,2420,28427,3605,45999,3384,54025
,01:31:15,26.9,35251,20316,37565,24237,39428,11869,34662,8865,13154,9354,13130,11859,23842,10122,32660,4371,31574,2085,19017,1978,44031,22656,50153,24021,24000,11008,32216,26983,7589,1574,9500,1513,49532,18366,43201,8452,15881,1815,12194,2751,29447,5731,32933,4007,18777,3684,34636,10446,34564,10120,31652,8699,20505,3269,30089,4497,25186,3289,5006,3488,10535,2230,688,2534,16370,1932,1888,1550,25528,3401,5000,3689,278,43,49,110,53,148,23,460,82,857,172,1170,382,4031,811,5774,1783,14576,2461,28687,3568,45546,3370,54804
,01:31:31,26.9,35485,20072,38402,24523,38401,11731,34943,9340,13010,9311,13360,12119,23641,10073,32860,4475,31512,2023,18994,1933,43479,22191,50132,24441,25736,11133,32051,26773,7633,1572,9395,1581,50543,18552,43046,8599,16066,1832,12237,2765,29645,5701,32981,4035,18116,3667,34624,10669,35108,9894,31389,8815,20520,3356,29420,4556,25887,3347,5103,3391,10891,2328,696,2483,16470,1939,1989,1529,25184,3392,4988,3705,232,26,41,122,19,141,19,455,72,843,186,1162,364,4067,774,5890,1766,14305,2458,28915,3576,45849,3338,54059
,01:31:47,26.9,34390,20428,38364,24486,38828,11628,34574,9295,13250,9150,13392,12178,24228,10161,32339,4434,31798,2056,19258,1987,44161,21850,50448,24720,24204,11002,31658,27064,7970,1587,9517,1500,49605,18783,43197,8590,15940,1884,12276,2724,30257,5592,31445,4064,18457,3778,34839,10538,34895,10132,31717,8889,20411,3293,29453,4654,25706,3416,5203,3514,10915,2380,667,2523,16189,1917,1946,1581,25388,3407,4945,3630,284,28,2,103,43,135,27,446,127,855,178,1172,364,4022,815,5842,1788,14211,2407,29056,3573,45621,3339,54331
,01:32:03,26.9,35409,20253,37181,24353,39216,11893,34507,9298,13323,9233,13379,12719,24634,10039,32704,4459,31886,2071,19439,1963,43067,22602,50437,24175,28156,11205,31113,27282,7998,1570,9580,1536,50652,18760,43946,8561,16441,1909,12286,2736,30011,5615,31807,5195,18293,3721,35120,10652,34850,9969,31368,8826,20424,3383,29898,4612,25559,3381,5157,3418,10762,2353,670,2504,16107,1988,1988,1527,25807,3400,4930,3789,266,29,46,105,40,153,2,481,89,844,188,1182,350,4077,763,5809,1761,14271,2477,28302,3517,45041,3403,55580
,01:32:19,26.9,35453,20199,38878,24640,39124,11928,34646,9238,13183,9423,13128,12587,23609,10362,32399,4422,31837,2083,19319,2011,43222,22103,50839,24244,25516,11021,32012,27197,8107,1615,9775,1464,49686,17957,42882,8615,15974,1887,12227,2776,30331,5567,32248,4539,18410,3791,34323,10586,35184,10175,31821,8834,20458,3376,30108,4693,26152,3291,5245,3469,10771,2448,692,2506,16481,1909,1944,1622,25283,3388,5010,3662,270,24,45,85,50,144,66,453,87,857,142,1153,410,3953,823,5825,1764,14526,2405,28856,3522,46135,3343,54599
,01:32:35,26.9,35822,20581,38605,24819,39493,11816,34755,9247,13488,9455,13052,12491,24136,10259,32779,4429,32038,2034,19900,1963,43750,22389,49706,24619,30263,11046,32146,27086,8040,1600,9580,1556,50289,17572,42967,8511,16222,1828,12231,2769,29498,5507,33496,5835,18646,3730,35252,10638,35843,10159,31994,8958,20836,3325,29784,4732,25781,3334,5168,3473,10859,2337,679,2521,16414,1891,2007,1615,25643,3433,5039,3627,259,46,28,119,49,180,42,468,94,878,185,1153,386,4054,796,5961,1796,14499,2516,28859,3453,45090,3353,53705
,01:32:51,26.9,35586,20255,39050,24670,39730,11809,33150,9188,12970,9343,13588,12455,24077,10227,32446,4473,32054,2035,19606,1988,43036,22386,50895,24654,24745,11022,32361,27808,7969,1593,9870,1563,50311,17820,44088,8673,16088,1916,12368,2743,29886,5572,32048,5622,18606,3771,35679,10745,35542,9962,31627,8815,20927,3409,29618,4691,26318,3335,5300,3537,11137,2336,717,2493,16593,1994,2011,1646,25476,3335,5035,3744,267,64,35,118,51,185,55,489,104,865,186,1135,410,4050,791,5858,1763,14119,2444,29603,3507,45861,3294,54260
,01:33:07,26.9,35598,20634,38511,24761,38925,11629,34171,9331,13396,9537,13620,12643,24132,9973,32751,4471,32146,2073,19969,1963,43969,22325,50899,24721,25124,11269,32414,27243,8081,1634,9529,1608,50997,17590,42791,8590,16250,1918,12391,2832,30307,5673,32305,4050,18549,3729,35054,10792,35147,9950,32320,8778,20605,3395,29811,4721,26225,3407,5248,3496,11237,2417,662,2577,16727,1959,1991,1612,25410,3383,5070,3751,251,38,44,123,45,148,50,430,102,859,151,1156,371,4018,816,5869,1762,14539,2423,28986,3548,45536,3308,55065
,01:33:23,26.9,35849,20604,38579,24686,38307,11830,34233,9175,13399,9540,13528,12668,24370,10085,32883,4516,31942,2105,19630,2030,43312,22225,50598,24350,27448,11419,32004,27780,7916,1603,9756,1536,50863,17566,43732,8477,16237,1908,12485,2837,30468,5679,33417,4081,18816,3699,35705,11040,35516,10373,31644,8878,21204,3342,29923,4745,26120,3398,5277,3499,10915,2385,701,2533,16480,1932,2034,1611,25971,3482,5089,3722,236,57,43,99,32,161,59,431,131,883,170,1152,384,4030,799,5938,1764,14586,2436,28548,3452,44931,3272,54682
,01:33:39,26.9,36267,20194,38871,24518,38931,12169,34667,9376,13327,9536,13562,12707,23580,10208,33049,4492,32068,2101,19778,1992,44577,22669,49619,24635,25270,11269,32655,27380,8117,1587,9789,1482,50183,18034,43615,8515,16502,1900,12360,2839,29908,5709,33226,4134,18862,3820,34686,10759,35266,9934,32133,9089,20691,3444,30115,4698,26137,3437,5280,3599,11108,2449,693,2570,16860,1959,2045,1646,25745,3486,5071,3689,241,33,32,98,55,108,48,428,63,862,187,1123,393,4004,795,5877,1779,14539,2385,29460,3427,45800,3290,55148
,01:33:55,26.9,36057,20507,39015,24515,38970,11725,35070,9408,13297,9576,13505,12586,24546,10166,32923,4526,32095,2076,19950,1999,44261,22447,50865,24545,26975,11517,31962,27837,8052,1625,9904,1605,50982,18327,42941,8706,16256,1975,12299,2854,30259,5541,34474,4090,18649,3823,35547,10784,35867,10231,32341,8868,21228,3409,30057,4697,26906,3475,5241,3522,11239,2403,707,2477,17166,1941,2020,1636,25574,3471,5125,3826,250,30,41,87,22,156,64,437,58,852,175,1196,389,3998,814,5883,1765,14586,2393,28942,3389,45835,3205,53591
,01:34:11,26.9,35754,20351,38798,25215,39621,11834,35439,9377,13462,9658,13498,12749,24684,10180,32872,4398,32405,2093,19730,2029,44006,22583,50721,25007,25412,11329,32453,27962,8129,1605,10070,1578,50817,18599,43807,8604,16549,1909,12341,2814,30541,5685,34396,4234,18303,3798,35977,10588,35719,10141,31295,9034,20868,3523,30265,4828,26912,3484,5336,3597,11316,2391,730,2607,16970,1941,2048,1620,25735,3414,5149,3790,239,9,35,115,6,162,26,457,93,877,171,1139,408,4062,802,5849,1774,14489,2385,28622,3442,45384,3290,54523
,01:34:27,26.9,36006,20698,39410,24214,39680,11885,35605,9305,13524,9571,13803,12446,24516,10086,33305,4505,31909,2033,19577,2043,44205,22645,50487,24712,24754,11435,32706,27312,8104,1624,9836,1525,50149,19372,43462,8550,16560,1907,12771,2851,30779,5775,34747,4140,19076,3909,35108,10897,35831,10250,32125,9046,21458,3419,30074,4796,26623,3421,5367,3528,11414,2409,706,2541,17036,1947,2046,1614,26245,3491,5116,3785,271,48,7,74,48,142,56,437,74,871,164,1193,366,3989,802,5877,1732,14627,2395,28667,3476,45465,3307,54524
,01:34:43,26.9,36261,21242,39541,25135,39827,12336,35614,9372,13584,9658,13725,12783,24123,10109,33167,4583,32404,2141,19846,2055,44582,22870,50024,25038,31267,11584,33182,27848,8243,1593,9791,1566,49662,19364,42953,8732,16442,1968,12363,2870,30524,5630,33870,4204,18984,3814,35105,10730,36066,10394,32082,9050,20997,3457,30735,4806,26399,3407,5381,3662,11161,2411,763,2568,17011,2084,2020,1624,25600,3457,5236,3779,231,28,28,148,12,159,40,468,77,867,139,1164,379,4020,819,5975,1779,14322,2430,29073,3410,45180,3214,54559
,01:34:59,26.9,36000,20455,39545,24477,39518,11755,35897,9387,13761,9561,13997,12802,24375,10415,33480,4477,32589,2108,19958,2048,44210,22712,50883,25478,24749,11201,32693,27852,8058,1636,9846,1555,51114,19138,43742,8700,16192,2004,12496,2825,30859,5687,33491,5890,19004,3820,35633,10992,35789,10462,32396,9071,21374,3380,30500,4768,26837,3592,5424,3610,11375,2429,708,2665,17172,1999,2050,1661,25870,3522,5234,3805,242,46,13,118,24,157,43,438,87,897,115,1207,412,4043,745,5835,1807,14424,2374,28901,3421,45028,3204,54067
,01:35:15,26.9,36406,20905,39168,25272,40038,12008,35847,9464,13760,9530,13860,12948,25074,10288,33442,4493,32395,2176,20086,2057,44283,22355,51117,24898,27979,11203,32312,27542,8087,1614,10133,1583,50721,18386,43917,8766,16493,1953,12543,2917,30304,5722,32746,6277,18623,3781,35909,10792,36189,10132,32440,9030,20700,3447,30398,4788,26890,3565,5392,3686,11182,2415,697,2606,17275,2024,2026,1709,26136,3579,5162,3849,228,32,45,116,15,154,28,424,90,876,174,1197,395,4020,774,5839,1821,14413,2418,28813,3393,44709,3180,55214
,01:35:31,26.9,36306,20888,38427,25956,40143,12347,35864,9360,13671,9697,14067,13074,24238,10289,33730,4610,32598,2170,20241,2053,44327,22757,50572,25250,25608,11353,32827,27881,8220,1636,9940,1566,50595,17550,43588,8745,16285,1960,12705,2768,30901,5801,33233,5672,19413,3885,36336,10991,36333,10378,32307,8891,21439,3519,30554,4832,26959,3545,5467,3521,11530,2381,705,2591,17474,2013,2105,1638,26219,3580,5210,3872,235,7,10,121,20,145,20,453,64,875,140,1199,378,4010,792,5906,1796,14427,2418,28983,3425,45644,3138,54019
,01:35:47,26.9,36327,20993,39720,25282,40380,11940,36089,9493,13951,9791,13880,12903,24430,10081,33687,4490,32804,2135,20202,2073,44421,22694,50681,25227,24767,11629,32866,27405,8315,1654,10032,1564,50491,17960,43840,8726,16533,2006,12437,2877,30935,5805,34691,5268,19060,3857,36636,10812,35652,10335,32297,8996,21537,3538,30149,4788,26797,3562,5429,3708,11431,2397,709,2610,17254,2017,2070,1650,25923,3631,5222,3883,248,28,22,75,17,167,67,450,107,875,158,1138,387,3887,812,5783,1756,14622,2434,28647,3346,44656,3206,54493
,01:36:03,27,36513,20827,39685,25425,40173,12159,35515,9405,13797,9784,13734,12694,24613,10471,33965,4604,32235,2098,20387,2107,44392,22351,52234,25271,25623,11655,32682,27674,8368,1625,10045,1611,51103,18290,43605,8747,16588,1966,12435,2851,31581,5729,34451,5293,19157,3869,35977,10850,36290,10447,32716,9204,21450,3519,30355,4828,27365,3509,5459,3578,11507,2382,712,2602,17276,2043,2110,1611,26338,3520,5259,3919,249,83,32,82,4,142,41,449,50,861,153,1188,410,3975,816,5866,1785,14515,2347,28640,3336,45156,3223,54871
,01:36:19,27,35862,20823,39420,25116,40346,12072,35937,9525,13892,9716,14073,12848,25025,10471,33573,4596,32633,2132,20421,2085,43621,22374,51495,24655,25748,11661,33032,27891,8192,1602,9867,1600,50804,18296,43678,8774,16436,1939,12796,2850,30877,5840,34281,5070,19182,3819,36922,10956,35437,10374,32575,9126,21428,3546,30865,4860,26807,3450,5434,3565,11556,2454,733,2609,17427,2067,2107,1692,26425,3609,5335,3829,224,18,8,81,15,152,37,442,90,852,155,1166,375,4078,808,5760,1733,14359,2362,28167,3306,45493,3182,54874
,01:36:35,27,36210,20884,40003,25419,39868,12026,35427,9505,13821,9867,13837,12956,25100,10598,34460,4648,32679,2209,20443,2063,44659,22735,50787,24780,26442,11326,32980,28130,8281,1580,10246,1616,51091,18774,44285,8713,16527,1995,12536,2914,31128,5797,34911,5113,19664,3892,36942,11064,36270,10339,32497,9133,21568,3586,30826,4858,27138,3602,5467,3606,11656,2520,714,2686,17727,2031,2148,1660,25789,3616,5302,3966,265,42,53,132,31,185,31,463,95,879,161,1143,428,4089,789,5855,1758,14460,2400,28829,3280,45032,3128,53527
,01:36:51,27,36461,20808,39973,25222,40342,12464,34856,9508,13602,9897,14011,13017,25001,10540,34586,4578,32604,2156,20158,2111,45613,23067,51281,25283,32436,11487,33040,28086,8293,1685,10224,1567,51170,19422,43789,8771,16338,1993,12559,2892,31049,5836,35248,5001,19471,3892,36166,11053,36392,10533,33090,9258,21765,3476,30843,4886,26969,3573,5419,3620,11806,2442,742,2643,17250,1993,2102,1654,26474,3632,5297,3845,256,55,17,82,23,164,72,476,84,833,171,1175,377,4096,754,5863,1794,14500,2293,29483,3296,45310,3148,54720
,01:37:07,27,35984,21364,39970,25492,40513,12628,35084,9442,13930,9789,13839,12853,24571,10748,34595,4645,33339,2142,20371,2027,45112,23249,50083,25711,26017,11309,33102,28578,8437,1631,10083,1603,50912,19543,43418,8864,17087,2001,12506,2927,31058,5840,34701,5069,19381,3893,36530,10999,36612,10373,33077,9118,21746,3538,30840,4810,26731,3595,5563,3665,11697,2504,747,2670,17534,2043,2116,1733,27031,3606,5311,3943,260,36,8,90,22,150,69,465,97,894,186,1142,408,4031,776,5902,1705,14468,2326,28775,3254,45264,3128,55923
,01:37:23,27,36089,21160,40140,25509,39718,11973,35248,9565,14035,9860,13979,12895,24921,10488,34511,4722,32684,2116,20295,2056,43701,22456,50389,25266,24558,11499,33671,28883,8494,1576,10251,1630,50044,19823,44326,8848,16784,2009,12755,2959,31043,5900,34969,5095,19168,3956,36138,11022,35791,10618,32450,9282,21820,3595,31049,4824,27501,3525,5481,3697,11843,2542,691,2620,17639,2064,2117,1715,26979,3623,5334,3948,276,47,33,101,9,192,18,459,97,880,168,1156,396,3897,770,5767,1716,14408,2357,29037,3287,45366,3140,54469
,01:37:39,27,36795,21010,40689,25534,40249,12507,35671,9594,14038,9773,14347,12990,24764,10488,35009,4694,33281,2178,20349,2069,44281,23153,51038,24905,27515,11625,33639,28083,8331,1652,10298,1585,49849,19653,44332,8799,16774,2004,12762,2865,31535,5880,34106,5058,18664,3946,36601,10916,36211,10476,33032,9239,21357,3513,31028,4927,27116,3626,5547,3681,11737,2447,726,2654,17624,2009,2097,1655,26880,3674,5417,3957,281,33,0,101,41,139,37,443,87,859,195,1164,427,4047,755,5872,1796,14403,2363,27782,3351,45768,3233,54546
,01:37:55,27,36626,20979,39237,25679,40086,12081,35790,9580,14172,9976,14086,12832,24779,10628,35482,4549,33281,2142,20268,2071,44584,23098,50405,25575,24057,11601,33283,28387,8406,1647,10342,1623,51349,19008,44488,8911,16737,1982,12363,2917,31606,6014,35146,5038,19270,3927,36609,11100,37026,10388,32782,9433,21794,3546,31118,4921,27709,3586,5538,3669,11673,2544,710,2628,17547,2138,2147,1727,26241,3533,5364,3961,283,48,42,88,40,139,15,430,62,862,185,1168,362,3963,826,5799,1748,14261,2366,28439,3223,44630,3139,54685
,01:38:11,27,36342,21067,39353,25520,40119,12271,35856,9582,14145,10052,14277,13424,25071,10694,35092,4600,32878,2185,20655,2087,44553,22692,51862,25228,27041,11411,33663,28290,8578,1653,10291,1626,51414,18598,44866,8983,16772,2027,12558,2962,31667,5942,35345,5082,19185,3903,36467,11121,36861,10602,32928,9337,21442,3548,31065,4922,27933,3631,5571,3709,12011,2488,728,2703,17979,2097,2125,1762,27376,3758,5234,4008,245,30,40,100,20,160,47,469,86,848,156,1183,359,3993,799,5760,1798,14402,2368,28836,3239,45067,3102,53638
,01:38:27,27,35992,21122,39929,25700,41015,12539,35911,9499,14296,10113,14565,13335,25129,10615,34822,4583,33436,2236,20771,2150,45829,22834,51181,25324,25515,11561,33256,28862,8737,1697,10469,1593,51083,18445,44848,8901,17148,2038,12829,2934,31791,5839,35334,5089,19404,3975,36850,11193,36707,10760,33629,9258,21857,3628,31119,4823,27918,3596,5552,3714,11669,2517,760,2675,17686,2059,2157,1735,27150,3670,5411,3997,272,76,30,103,40,174,55,456,113,851,124,1154,351,3986,784,5911,1814,14526,2338,29151,3249,45935,3141,54730
,01:38:43,27,36660,21701,39711,26243,41110,12416,36577,9645,14346,9915,14842,13541,24960,10790,34865,4683,33438,2187,20896,2086,44426,23306,51358,25186,26425,11561,33105,28690,8687,1684,10708,1631,50156,18530,43555,9023,17075,2039,12779,2961,31687,5972,35331,5068,19153,3905,37183,11192,36404,10683,33310,9375,21974,3621,32027,4972,27263,3674,5690,3765,11849,2529,680,2669,17559,2087,2187,1720,26818,3705,5415,3979,236,30,20,76,48,179,17,442,69,880,174,1219,379,4055,770,5840,1761,14949,2289,28817,3228,44728,3090,54843
,01:38:59,27,36975,20911,39882,25540,41275,12023,36605,9528,14222,10197,14177,13531,25433,10703,34631,4736,33710,2204,20915,2150,45634,23595,51122,25566,33965,11671,33280,28578,8808,1670,10478,1651,50313,18293,44639,8817,16992,2062,12758,2935,31420,5971,35636,5077,19468,3976,36918,11252,36348,10764,33325,9426,22104,3632,31093,4872,28038,3666,5649,3706,12059,2613,736,2730,17873,2094,2199,1691,26509,3703,5405,4052,310,46,0,115,53,190,28,449,95,857,162,1164,378,3982,781,5784,1755,14421,2292,28812,3215,44926,3074,54667
,01:39:15,27,36556,21208,40006,25823,40851,12542,36117,9742,14216,10171,14333,13291,25115,10666,35073,4691,34057,2201,21076,2138,45373,22884,51711,25544,28493,11758,33249,28249,8706,1616,10464,1608,50622,18816,45276,8661,17105,2054,12649,2985,32042,6027,35538,5095,19709,3987,37415,11166,37190,10800,33681,9349,22188,3486,31050,4949,27598,3700,5631,3793,11894,2559,738,2725,18023,2080,2202,1707,27030,3629,5492,4018,222,19,33,120,20,161,59,458,92,851,149,1203,400,3899,781,5815,1733,14411,2324,29784,3196,46054,3074,53475
,01:39:31,27,36244,21613,39897,25798,40565,12416,36763,9841,14295,10140,14497,13561,24741,10762,35059,4696,33352,2205,20994,2097,45126,22917,51243,25599,25665,11313,34080,28846,8859,1672,10551,1640,50731,19192,45677,8903,17372,2025,12853,2986,31823,5878,33306,5074,19366,4053,36841,11505,37210,10798,32628,9420,21621,3601,31382,5138,27648,3678,5633,3725,12109,2605,759,2756,17885,2123,2218,1732,27325,3664,5525,4084,281,4,25,121,38,175,15,466,114,829,175,1154,381,4030,796,5856,1726,14343,2322,28749,3195,45387,3009,53487
,01:39:47,27,37000,21019,39695,26064,40295,12425,36569,9658,14523,10304,14624,13216,25020,10660,34944,4625,33537,2218,20796,2145,45853,23458,51757,25514,28481,11620,33632,29037,8967,1638,10577,1631,51695,19762,44913,8962,17265,1997,13037,3011,32022,5951,33073,5123,19897,3989,36652,11331,36962,10743,33145,9476,21754,3595,31704,5028,28183,3671,5877,3820,12124,2549,721,2759,17771,2201,2189,1785,26688,3676,5600,4073,222,2,14,134,43,175,0,478,94,845,143,1177,385,4023,809,5779,1741,14498,2343,28566,3148,45951,3058,54345
,01:40:03,27,37217,21473,39746,26177,40880,12317,36569,9607,14456,10264,14668,13427,25499,10803,34414,4730,33494,2188,21302,2126,44981,23443,51865,25778,28259,11962,33734,29010,8889,1666,10344,1634,52890,20240,44776,8891,17148,2026,12992,2937,32233,5926,29896,5180,19989,4002,36614,11291,36970,10728,33982,9442,22084,3599,31987,5029,27862,3672,5776,3833,12130,2545,777,2777,18051,2043,2202,1789,27472,3663,5550,4026,300,57,55,100,49,174,46,427,113,833,152,1196,406,3983,797,5983,1726,14265,2312,28877,3178,45573,3084,55056
,01:40:19,27,36346,21810,39645,26776,40965,12438,36869,9780,14522,10377,14661,13591,25193,10759,35103,4668,33504,2206,20969,2135,45633,23354,52514,25855,26412,11985,33355,28359,8795,1693,10476,1654,51834,20213,44014,8912,17402,2052,13023,3027,32015,6049,30639,5153,19929,3979,36078,11223,37320,10984,33295,9354,22177,3626,31813,5136,27926,3710,5810,3768,12202,2623,753,2751,18111,2171,2219,1767,27674,3723,5595,4063,261,79,26,96,58,188,31,454,89,870,138,1138,388,4095,766,5748,1757,14485,2361,28636,3092,45924,3025,54865
,01:40:35,27,37050,21483,39786,25705,40664,12245,37379,9767,14366,10249,14921,13503,25561,10885,34815,4682,33597,2198,20826,2073,45198,23655,51132,25680,26442,12067,34100,28841,8675,1703,10783,1642,51734,20222,44638,8823,17423,2080,12816,2966,31451,6057,30901,5071,19506,4041,38250,11412,37262,11027,33423,9466,22398,3684,31264,4993,27972,3755,5794,3829,12277,2613,775,2811,18333,2175,2237,1782,27297,3851,5599,4080,251,76,32,103,45,161,37,459,65,881,190,1198,385,3941,792,5806,1729,14423,2368,28990,3145,44811,3093,54574
,01:40:51,27,36652,21851,39484,26081,41526,12353,36662,9654,14374,10336,14541,13476,25480,10942,34051,4794,33371,2177,20375,2083,46592,22968,52840,25757,24643,11542,33984,28631,8686,1663,10770,1629,50638,19275,45241,9025,17260,2024,13104,3005,32345,6133,34025,5180,20085,3926,37128,11206,37346,10967,33713,9553,22058,3665,31517,5044,28506,3742,5930,3821,12036,2558,751,2762,18164,2183,2199,1782,27057,3732,5677,4044,245,6,0,90,22,155,57,469,78,850,162,1174,343,3998,754,5879,1741,14449,2307,28781,3105,44800,3026,54988
,01:41:07,27,37323,21957,40290,26233,41842,12792,35743,9724,14638,10356,14874,13363,25504,10771,34617,4752,34350,2193,21509,2170,45039,23751,52304,25752,37053,11892,34207,28829,8584,1627,10714,1588,51835,18887,45321,9011,17364,2013,13012,3071,32506,6061,32237,5181,20078,3964,37321,11237,36884,10947,34158,9454,22598,3720,31394,4957,28448,3776,5816,3870,12197,2560,769,2793,18196,2124,2231,1770,28282,3802,5643,4167,260,42,50,93,43,173,26,434,111,857,175,1176,337,4043,816,5880,1770,14458,2326,28000,3007,44516,3001,53412
,01:41:23,27,36808,22077,39848,26348,41765,12471,35996,9806,14289,10377,14910,13472,25922,10957,34977,4799,33319,2245,20857,2165,45838,23049,51756,26315,27037,11636,34475,28973,8741,1705,10804,1658,50359,18777,44806,9008,16907,2126,13201,3079,32102,6024,32716,5126,20339,4061,37903,11447,37630,11006,33285,9606,22494,3652,32090,5094,28338,3787,5849,3843,12259,2671,754,2750,18319,2157,2244,1779,27788,3806,5678,4145,228,50,1,119,36,169,30,453,70,818,131,1210,346,4046,836,5829,1750,14524,2291,28390,3094,45099,3008,55183
,01:41:39,27,37021,21810,40373,25731,40662,12504,35673,9834,14667,10432,14952,13450,26206,10678,34641,4841,34890,2224,21546,2156,45367,23400,51695,26024,26255,11806,33945,29078,8690,1671,10793,1657,51909,18900,45476,8919,17387,2078,13175,3062,32598,6101,34669,5060,20383,4073,38110,11373,37347,10803,33653,9402,22304,3680,32133,5140,28644,3764,5726,3872,12265,2667,766,2855,18193,2145,2290,1865,27253,3856,5701,4163,255,47,14,106,33,199,16,448,109,878,165,1147,394,4024,775,5776,1736,14459,2270,28880,3025,45572,3029,54964
,01:41:55,27,37221,21629,40971,26051,41392,12796,36584,9776,14749,10378,14654,13516,25670,11005,35246,4775,34026,2209,21321,2178,45833,23601,51552,26363,26093,11719,34574,29396,8897,1758,10892,1656,52280,19254,44597,9013,17417,2070,13257,3073,31948,6040,35359,5235,19796,3997,37404,11255,36918,10954,33788,9501,22634,3702,31762,5213,28535,3899,5863,3871,12500,2692,720,2835,18346,2257,2240,1788,27707,3842,5649,4121,245,10,0,125,0,128,46,433,87,871,133,1167,381,4062,758,5762,1734,14446,2319,28293,3052,44867,3012,54735
,01:42:11,27,37687,21643,41050,26456,40679,12664,36753,9868,14465,10234,15010,13590,25797,10992,35262,4846,33707,2237,21510,2221,46067,23470,51257,25850,26163,12104,33850,28823,8699,1688,10947,1644,51651,20009,45524,9027,17695,2102,13218,3073,32082,6068,36810,5264,20203,4010,37950,11439,36977,10924,33859,9642,22990,3710,32109,5126,28652,3766,5877,3908,12567,2603,785,2824,18310,2167,2272,1774,27851,3823,5706,4202,275,52,55,109,43,181,53,424,110,870,213,1091,365,3956,759,5911,1747,14476,2310,29204,3080,45411,2984,54229
,01:42:27,27,37236,22081,41018,26385,40269,12267,36919,9720,14493,10412,15020,13650,26081,10914,35163,4802,33500,2232,21621,2188,45253,23172,51103,26102,27063,11834,33901,29450,8956,1694,10804,1660,51942,20487,45676,9079,17672,2115,13137,3091,32587,6120,37035,5216,20407,4104,38184,11374,37552,10872,34692,9703,22745,3778,32044,5151,28394,3786,5951,3925,12453,2734,760,2822,18491,2191,2303,1804,27783,3837,5683,4139,252,32,39,120,8,147,55,463,81,888,191,1170,387,3986,789,5828,1688,14197,2329,28388,3081,46633,3028,54849
,01:42:43,27,37452,21981,40454,26232,42276,12822,37090,9768,14846,10452,15038,13517,25929,11069,35026,4814,33778,2256,21232,2208,45508,23482,51668,26366,29376,12051,34171,29433,8972,1721,11032,1718,51303,20731,44968,9039,17580,2051,13280,3126,32684,6067,35357,5191,20340,4025,36387,11447,37191,11003,33977,9695,22602,3670,32352,5083,28865,3829,5923,3902,12593,2647,769,2821,18390,2190,2365,1821,28491,3852,5672,4140,250,35,25,101,0,159,19,472,66,856,128,1165,350,4030,783,5842,1723,14488,2234,29045,3033,45497,2992,54760
,01:42:59,27,37170,22147,40964,26386,42071,12826,36904,9895,15025,10601,15100,13609,25703,10974,35296,4742,34141,2283,21293,2177,45223,23966,52013,25770,26942,12269,34450,29335,8900,1750,10969,1681,51483,20308,46203,9041,17844,1991,13171,3033,32341,6162,36125,5162,20341,4153,36568,11382,37183,11007,33900,9640,22626,3753,33243,5046,28321,3829,5952,3904,12770,2634,777,2790,18881,2167,2281,1810,28034,3889,5708,4124,208,17,22,119,55,147,33,451,96,880,141,1173,364,4015,815,5836,1756,14420,2272,28855,3020,45545,2893,54302
,01:43:15,27,37434,21982,39978,26504,42080,12464,37443,9966,14783,10586,14890,13973,25755,10886,35459,4830,33541,2287,21404,2236,46068,23774,51535,25956,27873,11814,34746,29487,8949,1690,11034,1687,51864,20321,45482,9035,17817,2103,13502,3091,32402,6168,35934,5152,20157,4051,37120,11659,37497,11253,33411,9641,22857,3786,32308,5093,29085,3791,6041,3952,12756,2641,752,2834,18752,2241,2349,1834,28703,3835,5727,4298,274,14,44,82,38,149,48,456,92,883,181,1187,413,4011,807,5692,1724,14673,2236,28697,3040,45344,2965,54899
,01:43:31,27.1,37807,22013,40437,26054,41335,12640,37291,9768,14873,10471,15135,13556,26408,11156,35339,4826,34328,2271,21495,2253,46013,23920,51662,26268,26080,12073,34925,28788,8846,1705,11287,1690,51283,19822,45806,8883,17717,2088,13372,3149,32633,6193,35759,5296,20327,4142,37440,11560,38274,11063,34446,9635,23120,3696,31605,5071,29623,3864,6035,3958,12905,2665,742,2824,18858,2204,2283,1855,28136,3883,5818,4214,268,30,56,71,0,155,48,457,102,847,150,1162,387,4110,755,5840,1766,14347,2221,28525,3060,46075,3001,54767
